16,0,0,96,0,16
17,0,0,97,0,17
18,0,0,98,0,18
19,0,0,99,0,19
57,0,0,137,0,57
56,0,0,136,0,56
55,0,0,135,0,55
54,0,0,134,0,54
53,0,0,133,0,53
52,0,0,132,0,52
51,0,0,131,0,51
50,0,0,130,0,50
49,0,0,129,0,49
48,0,0,128,0,48
47,0,0,127,0,47
46,0,0,126,0,46
45,0,0,125,0,45
44,0,0,124,0,44
43,0,0,123,0,43
42,0,0,122,0,42
41,0,0,121,0,41
40,0,0,120,0,40
39,0,0,119,0,39
38,0,0,118,0,38
37,0,0,117,0,37
36,0,0,116,0,36
35,0,0,115,0,35
34,0,0,114,0,34
33,0,0,113,0,33
32,0,0,112,0,32
31,0,0,111,0,31
30,0,0,110,0,30
29,0,0,109,0,29
28,0,0,108,0,28
27,0,0,107,0,27
26,0,0,106,0,26
25,0,0,105,0,25
24,0,0,104,0,24
23,0,0,103,0,23
22,0,0,102,0,22
21,0,0,101,0,21
20,0,0,100,0,20
98,41,0,178,0,98
97,40,0,177,0,97
96,39,0,176,0,96
95,38,0,175,0,95
94,37,0,174,0,94
93,36,0,173,0,93
92,35,0,172,0,92
91,34,0,171,0,91
90,33,0,170,0,90
89,32,0,169,0,89
88,31,0,168,0,88
87,30,0,167,0,87
86,29,0,166,0,86
85,28,0,165,0,28
84,27,0,164,0,27
83,26,0,163,0,26
82,25,0,162,0,25
81,24,0,161,0,24
80,23,0,160,0,23
79,22,0,159,0,22
78,21,0,158,0,21
77,20,0,157,0,20
76,19,0,156,0,19
75,18,0,155,0,18
74,17,0,154,0,17
73,16,0,153,0,16
72,15,0,152,0,15
71,14,0,151,0,14
70,13,0,150,0,13
69,12,0,149,0,12
68,11,0,148,0,11
67,10,0,147,0,10
66,9,0,146,0,9
65,8,0,145,0,8
64,7,0,144,0,7
63,6,0,143,0,6
62,5,0,142,0,5
61,4,0,141,0,4
60,3,0,140,0,3
59,2,0,139,0,2
58,1,0,138,0,1
140,83,42,220,0,140
139,82,41,219,0,139
138,81,40,218,0,138
137,80,39,217,0,137
136,79,38,216,0,136
135,78,37,215,0,135
134,77,36,214,0,134
133,76,35,213,0,133
132,75,34,212,0,132
131,74,33,211,0,131
130,73,32,210,0,130
129,72,31,209,0,129
128,71,30,208,0,128
127,70,29,207,0,127
126,69,28,206,0,126
125,68,27,205,0,27
124,67,26,204,0,26
123,66,25,203,0,25
122,65,24,202,0,24
121,64,23,201,0,23
120,63,22,200,0,22
119,62,21,199,0,21
118,61,20,198,0,20
117,60,19,197,0,19
116,59,18,196,0,18
115,58,17,195,0,17
114,57,16,194,0,16
113,56,15,193,0,15
112,55,14,192,0,14
111,54,13,191,0,13
110,53,12,190,0,12
109,52,11,189,0,11
108,51,10,188,0,10
107,50,9,187,0,9
106,49,8,186,0,8
105,48,7,185,0,7
104,47,6,184,0,6
103,46,5,183,0,5
102,45,4,182,0,4
101,44,3,181,0,3
100,43,2,180,0,2
99,42,1,179,0,1
152,95,54,232,12,12
56,0,0,137,0,56
55,0,0,136,0,55
54,0,0,135,0,54
53,0,0,134,0,53
52,0,0,133,0,52
51,0,0,132,0,51
50,0,0,131,0,50
49,0,0,130,0,49
48,0,0,129,0,48
47,0,0,128,0,47
46,0,0,127,0,46
45,0,0,126,0,45
44,0,0,125,0,44
43,0,0,124,0,43
42,0,0,123,0,42
41,0,0,122,0,41
40,0,0,121,0,40
39,0,0,120,0,39
38,0,0,119,0,38
37,0,0,118,0,37
36,0,0,117,0,36
35,0,0,116,0,35
34,0,0,115,0,34
33,0,0,114,0,33
32,0,0,113,0,32
31,0,0,112,0,31
30,0,0,111,0,30
29,0,0,110,0,29
28,0,0,109,0,28
27,0,0,108,0,27
26,0,0,107,0,26
25,0,0,106,0,25
24,0,0,105,0,24
23,0,0,104,0,23
22,0,0,103,0,22
21,0,0,102,0,21
20,0,0,101,0,20
19,0,0,100,0,19
18,0,0,99,0,18
17,0,0,98,0,17
16,0,0,97,0,16
15,0,0,96,0,15
14,0,0,95,0,14
13,0,0,94,0,13
12,0,0,93,0,12
11,0,0,92,0,11
10,0,0,91,0,10
9,0,0,90,0,9
8,0,0,89,0,8
7,0,0,88,0,7
6,0,0,87,0,6
5,0,0,86,0,5
4,0,0,85,0,4
3,0,0,84,0,3
2,0,0,83,0,2
1,0,0,82,0,1
97,41,0,178,0,97
96,40,0,177,0,96
95,39,0,176,0,95
94,38,0,175,0,94
93,37,0,174,0,93
92,36,0,173,0,92
91,35,0,172,0,91
90,34,0,171,0,90
89,33,0,170,0,89
88,32,0,169,0,88
87,31,0,168,0,87
86,30,0,167,0,86
85,29,0,166,0,85
84,28,0,165,0,28
83,27,0,164,0,27
82,26,0,163,0,26
81,25,0,162,0,25
80,24,0,161,0,24
79,23,0,160,0,23
78,22,0,159,0,22
77,21,0,158,0,21
76,20,0,157,0,20
75,19,0,156,0,19
74,18,0,155,0,18
73,17,0,154,0,17
72,16,0,153,0,16
71,15,0,152,0,15
70,14,0,151,0,14
69,13,0,150,0,13
68,12,0,149,0,12
67,11,0,148,0,11
66,10,0,147,0,10
65,9,0,146,0,9
64,8,0,145,0,8
63,7,0,144,0,7
62,6,0,143,0,6
61,5,0,142,0,5
60,4,0,141,0,4
59,3,0,140,0,3
58,2,0,139,0,2
57,1,0,138,0,1
139,83,42,220,0,139
138,82,41,219,0,138
137,81,40,218,0,137
136,80,39,217,0,136
135,79,38,216,0,135
134,78,37,215,0,134
133,77,36,214,0,133
132,76,35,213,0,132
131,75,34,212,0,131
130,74,33,211,0,130
129,73,32,210,0,129
128,72,31,209,0,128
127,71,30,208,0,127
126,70,29,207,0,126
125,69,28,206,0,125
124,68,27,205,0,27
123,67,26,204,0,26
122,66,25,203,0,25
121,65,24,202,0,24
120,64,23,201,0,23
119,63,22,200,0,22
118,62,21,199,0,21
117,61,20,198,0,20
116,60,19,197,0,19
115,59,18,196,0,18
114,58,17,195,0,17
113,57,16,194,0,16
112,56,15,193,0,15
111,55,14,192,0,14
110,54,13,191,0,13
109,53,12,190,0,12
108,52,11,189,0,11
107,51,10,188,0,10
106,50,9,187,0,9
105,49,8,186,0,8
104,48,7,185,0,7
103,47,6,184,0,6
102,46,5,183,0,5
101,45,4,182,0,4
100,44,3,181,0,3
99,43,2,180,0,2
98,42,1,179,0,1
151,95,54,232,12,12
57,0,0,138,0,57
97,40,0,178,0,97
96,39,0,177,0,96
95,38,0,176,0,95
94,37,0,175,0,94
93,36,0,174,0,93
92,35,0,173,0,92
91,34,0,172,0,91
90,33,0,171,0,90
89,32,0,170,0,89
88,31,0,169,0,88
87,30,0,168,0,87
86,29,0,167,0,86
85,28,0,166,0,28
84,27,0,165,0,27
83,26,0,164,0,26
82,25,0,163,0,25
81,24,0,162,0,24
80,23,0,161,0,23
79,22,0,160,0,22
78,21,0,159,0,21
